L1,L2,L3
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=C(Nc1cnsc1-c1ccccc1)c1ccnc(Nc2ccc(CF)cn2)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)c(Br)c(Br)c1OCC(C)(C)C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COc1cc(Br)cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)c1O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc([N+](=O)[O-])c1OCc1ccccc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(F)cc2F)cc1NC1CCCOC1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,O=c1c2ccccc2nc(-c2cccc(C(F)(F)F)c2)n1N=Cc1cc(Br)c(OCc2cccc(F)c2)c([N+](=O)[O-])c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)ccc1OCc1ccc(Br)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,[NH-]C(N=NN)c1ccc(Nc2ncc(C(F)(F)F)cc2Oc2ccc(F)cc2Cl)nc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCCCCCCCCCCCOCc1ccc(-c2ccc(COCCCCCCCCCCCC)cn2)nc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1ccc(OCc2ccccc2F)c(Br)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2cc(-c3ccc(-c4ccc(-c5ccc(-c6cc[n+]7c(c6)-c6cccc[n+]6CCC7)cc5)cc4)cc3)ccn2)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ccccn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,C[C@H]1CNCC[C@@H]1Nc1nc(-c2ccnc(Nc3ncccc3F)c2)nc2cncc(C3CCC3)c12
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCCOCC[Si]c1ccc(-c2ccc([Si]CCOCCC)cn2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCn1c2nc(=O)n(C)c(=O)c-2nc2cc3c(cc21)nc1c(=O)n(Cc2ccc(-c4ccccn4)nc2)c(=O)nc-1n3CC
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCCOCC[Si]c1ccc(-c2ccc([Si]CCOCCC)cn2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COC(=O)[C@H](C)Oc1c(OC)cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1OC
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1cccc(CN(c2ccccn2)c2ccccn2)n1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOc1cc(C=Nn2c(-c3ccc(OC)cc3)nc3ccccc3c2=O)ccc1OC(=O)c1ccc(OC)cc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=c1c2ccccc2nc(-c2cccc(C(F)(F)F)c2)n1N=Cc1cc(Cl)c(OCc2ccc(Br)cc2Br)c([N+](=O)[O-])c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Cc1cccnc1Nc1cc(C2CCN(Cc3ccnn3C)CC2)ccn1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)cc(Br)c2OC(=O)c2ccc(Cl)cc2Cl)cc(OC)c1OC
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc(C(=O)NCc2ccc(O)c3ncccc23)cc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)ccc2OCC(=O)Nc2ccccc2)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CC[C@H](C)Oc1ccc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1Br
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(OCc3cccc(C)c3)c(Cl)c2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccc(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)cc(Br)c2OC(=O)c2ccc([N+](=O)[O-])cc2)cc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,NC(=O)c1cnc(Nc2ccc(N3CCCCCC3=O)cn2)cc1N[C@@H]1CCNC[C@@H]1F
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,N#Cc1ccccc1COc1ccccc1C=Nn1c(-c2cccc(C(F)(F)F)c2)nc2ccccc2c1=O
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCN(CC)C(=O)c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C=CCc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(OC)c1OCC(N)=O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOC(=O)COc1c(I)cc(C=Nn2c(-c3cc(C(C)C)c(OCC)cc3C)nc3ccccc3c2=O)cc1OC
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc([N+](=O)[O-])c1OCc1ccc([N+](=O)[O-])cc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CN(C)C(=O)COc1ccc(-c2ccccn2)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,C=P(O)(O)c1ccnc(-c2cc(P(=O)(O)O)ccn2)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,C[C@@H](Oc1c(Cl)cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc1Cl)C(=O)O
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCN1CC(CC)(CC)c2c(CN(c3ccccn3)c3ccccn3)cccc21
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,C1=CC2=C(CC1)c1nc3c4cccnc4c4ncccc4c3n1C1C=CC(C3=CC4c5ccccc5-c5nc6c7cccnc7c7ncccc7c6n5C4C=C3)=CC21
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,O=C(C1CCOCC1)N1CCC[C@H](CCc2ccnc(Nc3ccccn3)c2)C1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(Nc1cccc(F)c1)c1ccc(-c2ccccn2)nc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1cc(Br)cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)c1O[C@@H](C)C(=O)O
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1ccc(OCc2ccc(F)cc2)c(I)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CC[C@@H](C)Oc1ccc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc1Cl
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Cc1ccc(C)c(-c2ccc(-c3ccc(-c4ccccc4)cn3)nc2)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCC(=O)c1cnc(Nc2ccc(C(C)NCC(C)(C)F)cn2)cc1N(C)c1cccc(-c2ncn(C)n2)c1OC
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-n2c3ccccc3c3ccc4cc5c(cc4c32)c2ccccc2n5-c2ccc(-c3ccccn3)nc2)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CC(CCO[Si](C)(C)C(C)(C)C)Sc1cnc(Nc2ccc(/C(N)=N/O)cn2)c(Oc2ccc(F)cc2)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,NC(=O)COc1c(Cl)cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1Br
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)c(OCC#N)c([N+](=O)[O-])c2)cc1C(C)C
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cccc(OC)c2OCc2cccc(C(=O)O)c2)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CNC(=O)c1ccnc(-c2cc(C(=O)NC)ccn2)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)c(OCc3ccc(Cl)cc3)c(Br)c2)cc1C(C)C
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,C=CCc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc(OC)c1OCC(=O)Nc1ccccc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,C=C(C)c1cccc(C(C)(C)NC(=O)OCc2ccc(O)c3ncccc23)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCc1nc(-c2cccc(C)n2)c(Oc2ccnc(Nc3ccc(C(=O)NCC4CC4)cn3)c2)s1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COc1cccc(/C=C\c2ccnc(-c3cc(/C=C\c4cccc(OC)c4)ccn3)c2)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,Cc1c(C(=O)N(c2ccccn2)c2ccccn2)cc([N+](=O)[O-])cc1[N+](=O)[O-]
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-n2c(-c3cc(-c4cc(-c5ccc6ccccc6c5)cc(-c5ccc6ccccc6c5)n4)cc(-c4cc(-c5ccc6ccccc6c5)cc(-c5ccc6ccccc6c5)n4)c3)nc3c4cccnc4c4ncccc4c32)cc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,c1ccc(-c2cc(-c3ccc(-c4ccc(-c5ccc(-c6cc[n+]7c(c6)-c6cccc[n+]6CCC7)cc5)cc4)cc3)ccn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1cc(Br)c(OCc2ccc(Cl)c(Cl)c2)c(Br)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)ccc2OCC(=O)Nc2ccc(C)cc2)cc1C(C)C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,S=C(SCc1ccnc(-c2cc(CSC(=S)c3ccccc3)ccn2)c1)c1ccccc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(N/N=C\c1ccc(O)c2ncccc12)c1cccnc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(Oc1ccc([N+](=O)[O-])cc1C=Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Cl)cc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccn4)c4ccccn4)cc3)c3ccccc23)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COC(=O)c1cc(-c2cncc(Cl)c2)cnc1-c1ccccn1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc2c(cc1OC)CN(Cc1ccc(O)c3ncccc13)CC2
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COc1ccc(-c2ccnc(-c3ccc(COc4ccc(-c5cc6cccnc6c6ncccc56)cc4)cn3)c2)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1cc(Cl)cc([N+](=O)[O-])c1OCc1cccc2ccccc12
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4[nH]c(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5nc(c(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)c6ccc2[nH]6)C=C5)c2nc5cc6nc7c8cccnc8c8ncccc8c7nc6cc5nc42)C=C3)cc(C(C)(C)C)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CCCCCCN(CCCCCC)C(=O)c1ccc(-c2ccc(NC(C)=O)cn2)nc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COC(=O)c1ccc(-c2ccc(N)cn2)nc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,CCOc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(Cl)c1OCC(=O)OC(C)C
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COC(CN)C(OC1COC(c2ccccc2)OC1C)Sc1cc(Cl)cnc1-c1ccccn1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=C(COc1c(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(Cl)cc1[N+](=O)[O-])N1CCOCC1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,C=CCc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(OC)c1OCC(=O)Nc1cccc(F)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,N#Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cn3)c2)ccc1OC1CCOCC1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,C#CCOc1cccc(C=Nn2c(-c3cc(C(C)C)c(OCC)cc3C)nc3ccccc3c2=O)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)cc(OC)c2OCc2ccccc2)cc1C(C)C
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccc(C)cc1C
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,COC(=O)COc1ccc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOc1cc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc(I)c1OCc1cccc(C(=O)O)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CN1CC[C@H](N(C)c2nc(-c3ccnc(Nc4ncc(F)cc4F)c3)nc3cncc(C4CC4)c23)C1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(CCCC(=O)CCCOCCOCCNC(=O)CCn3cc(F)c(=O)[nH]c3=O)ccn2)c1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,O=C(NCCN1CCOCC1)c1ccc(-c2ccccn2)nc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,c1cc(-c2ccc(C3CCCCCCC3)cn2)ncc1C1CCCCCCC1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,C=CCc1cc(C=Nn2c(-c3cc(C(C)C)c(OCC)cc3C)nc3ccccc3c2=O)cc(OCC)c1OCC(=O)OC
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,[2H]c1c([2H])c(O)c2ncccc2c1N
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,CN1CC2CCC(C1)N2Cc1ccc(Nc2ncccc2F)nc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,COc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(I)c1OCc1ccccc1Cl
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1cc(N2c3ccccc3Sc3ccccc32)c(OC)cc1-c1ccc(-c2ccccn2)nc1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(OCc3ccc(Cl)cc3Cl)c(I)c2)cc1C(C)C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1ccnc(-c2cc(/C=C/c3ccccc3Br)cc[n+]2CCN)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)cc([N+](=O)[O-])c2OCc2ccc([N+](=O)[O-])cc2)cc1C(C)C
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1cnc2ccc(-c3cccnc3-c3ccccn3)cn12
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1cccc(-c2nc3ccccc3c(=O)n2N=Cc2cc(Br)ccc2OC(=O)/C=C/c2cccc([N+](=O)[O-])c2)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,Cc1ccc2c(ccc(/C=C/c3ccnc4c(O)cccc34)[n+]2C)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(Nc1ccc(-c2ccccn2)nc1)c1ccncc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COC(=O)c1ccc(-c2ccc(Br)cn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Fc1cc(Cl)cnc1Nc1cc(-c2nc3c4c(cncc4n2)C2CCC2N3C2CCNCC2)ccn1
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,O=C(O)c1cccnc1-c1ncccc1-c1ccccn1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Cc1cc(-c2cc(C)c(C)c[n+]2C)[n+](C)cc1C
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,CCOC(=O)c1ccc(NCc2ccc(O)c3ncccc23)cc1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Cc1ccnc(-c2cc(C=Cc3ccncc3)ccn2)c1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=C(Oc1ccc(Br)cc1C=Nn1c(-c2ccc(Cl)cc2Cl)nc2ccccc2c1=O)c1ccc2c(c1)OCO2
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccc(C)n1-c1ccc(-c2ccc(C(F)(F)F)cn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Oc1ccc([N+](=O)[O-])cc1C=Nn1c(-c2ccccc2)nc2ccccc2c1=O
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(OCc3ccccc3C#N)c([N+](=O)[O-])c2)cc1C(C)C
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1ccnc(-c2cc(CC(O)Cc3ccnc(-c4cc(C)ccn4)c3)ccn2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O=C(Nc1cccc2cc[nH]c12)c1ccc(-c2ccccn2)nc1
c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,COc1ccc(OC)c(Oc2ccnc(-c3cc(Oc4cc(OC)ccc4OC)ccn3)c2)c1
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccn(-c2ccnc(-c3cc(-n4cccc4)ccn3)c2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,COc1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccnc(-c4cc(C)ccn4)c3)cc2)cc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,N#Cc1nc2c3cccnc3c3ncccc3c2nc1C#N
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,COc1ccc(/C=N/n2c(-c3ccccc3C)nc3ccccc3c2=O)cc1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCOc1cc(C=Nn2c(-c3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)cc(Cl)c1OCC
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1cc(C(F)(F)F)cc(-c2cc(C(F)(F)F)cc(C)[n+]2[O-])[n+]1[O-]
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cc1cc([N+](c2ccccc2)(c2ccccc2)c2ccccc2)sc1-c1ccc(-c2sc([N+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2C)c2nc3c4cc([N+](c5ccccc5)(c5ccccc5)c5ccccc5)cnc4c4ncc([N+](c5ccccc5)(c5ccccc5)c5ccccc5)cc4c3nc12
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCCCCCc1ccnc(-c2ncccc2C)c1
Cc1ccnc(-c2cc(C)ccn2)c1,Cc1ccnc(-c2cc(C)ccn2)c1,CCOc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)c(Br)cc1OCC(=O)Nc1ccc(Cl)cc1
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,O=c1c2ccccc2nc(-c2ccccc2)n1N=Cc1cccc(OCc2ccccc2)c1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,CCNCc1ccc(O)c2ncccc12
Cc1ccc2ccc3ccc(C)nc3c2n1,Cc1ccc2ccc3ccc(C)nc3c2n1,CCOc1cc(C=Nn2c(-c3cc(C(C)C)c(OC)cc3C)nc3ccccc3c2=O)cc(I)c1O[C@H](C)C(=O)OC
